,,,,,,
"""Monero""",XMR,116.871794866,0.01788391887773556,60,7012.30769196,"""2018-09-14T22:59:23.783Z"""
,,,,,,
"""Bitcoin""",BTC,6537.99774366,1,20,130759.95487320001,"""2018-09-14T23:14:23.481Z"""
,,,,,,
"""XRP""",XRP,0.280238060957,0.000042862979148127,12,3.362856731484,"""2018-09-14T23:14:23.481Z"""
,,,,,,
"""Dash""",DASH,192.795929633,0.029488528016082177,154,29690.573163481997,"""2018-09-14T23:14:23.481Z"""
,,,,,,
"""Monero""",XMR,117.298691784,0.017941072539791925,60,7037.92150704,"""2018-09-14T23:14:23.481Z"""
,,,,,,
"""Bitcoin""",BTC,6537.43026606,1,20,130748.6053212,"""2018-09-14T23:29:23.943Z"""
,,,,,,
"""XRP""",XRP,0.279202963373,0.0000427083658272459,12,3.350435560476,"""2018-09-14T23:29:23.943Z"""
,,,,,,
"""Dash""",DASH,192.435198111,0.029435908343077057,154,29635.020509094,"""2018-09-14T23:29:23.943Z"""
,,,,,,
"""Monero""",XMR,116.585119202,0.017833478057466746,60,6995.10715212,"""2018-09-14T23:29:23.943Z"""
,,,,,,
"""Bitcoin""",BTC,6506.78799768,1,20,130135.7599536,"""2018-09-15T00:14:20.288Z"""
,,,,,,
"""XRP""",XRP,0.277577132917,0.00004265962453609527,12,3.3309255950039995,"""2018-09-15T00:14:20.288Z"""
,,,,,,
"""Dash""",DASH,190.504041121,0.029277739060950554,154,29337.622332634,"""2018-09-15T00:14:20.288Z"""
,,,,,,
"""Monero""",XMR,116.357904362,0.01788254118675566,60,6981.47426172,"""2018-09-15T00:14:20.288Z"""
,,,,,,
"""Bitcoin""",BTC,6506.72736082,1,20,130134.54721640001,"""2018-09-15T00:29:18.890Z"""
,,,,,,
"""XRP""",XRP,0.277323357628,0.00004262102009958055,12,3.3278802915359997,"""2018-09-15T00:29:18.890Z"""
,,,,,,
"""Dash""",DASH,190.426334813,0.02926606944677667,154,29325.655561202002,"""2018-09-15T00:29:18.890Z"""
,,,,,,
"""Monero""",XMR,117.605305288,0.018074417255616957,60,7056.31831728,"""2018-09-15T00:29:18.890Z"""
,,,,,,
"""Bitcoin""",BTC,6496.07061572,1,20,129921.4123144,"""2018-09-15T00:44:18.931Z"""
,,,,,,
"""XRP""",XRP,0.276985933754,0.00004263899673191898,12,3.323831205048,"""2018-09-15T00:44:18.931Z"""
,,,,,,
"""Dash""",DASH,190.43318202,0.029315134222704736,154,29326.71003108,"""2018-09-15T00:44:18.931Z"""
,,,,,,
"""Monero""",XMR,117.877521832,0.018145972974300078,60,7072.65130992,"""2018-09-15T00:44:18.931Z"""
,,,,,,
"""Bitcoin""",BTC,6499.05291209,1,20,129981.0582418,"""2018-09-15T00:59:19.711Z"""
,,,,,,
